Season,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC,gameCode,date,home_team,away_team
2024,229,502,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:22,98,87,20250206210158,229,"Feb 06, 2025",PANATHINAIKOS AKTOR ATHENS,ANADOLU EFES ISTANBUL
2024,243,50,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,112,257,E,0,0,0,3,07:54,2,6,20250228200447,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,60,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-225,495,F,0,0,0,4,06:21,5,10,20250228200639,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,68,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,138,94,C,1,0,0,5,05:25,7,12,20250228200748,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,89,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-62,752,H,0,0,0,6,04:11,12,15,20250228201139,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,121,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,357,696,I,0,0,1,9,01:57,14,21,20250228201509,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,139,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-646,351,H,0,0,0,10,00:18,16,25,20250228201917,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,295,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,69,169,C,0,0,1,20,00:39,44,52,20250228204916,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,342,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-62,144,B,0,0,0,22,08:41,49,58,20250228211130,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,382,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,6,25,A,1,0,0,25,05:49,52,64,20250228211719,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,536,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,36,04:52,79,81,20250228214644,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,576,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,533,570,I,0,0,0,38,02:06,82,88,20250228215622,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,599,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,1,0,40,00:45,88,91,20250228220105,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,600,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,1,0,40,00:45,88,92,20250228220116,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,612,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:18,91,95,20250228220452,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,243,613,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,40,00:18,91,96,20250228220504,243,"Feb 28, 2025",LDLC ASVEL VILLEURBANNE,PANATHINAIKOS AKTOR ATHENS
2024,245,71,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-6,12,A,1,0,1,6,04:28,11,6,20250306195243,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,89,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,56,125,C,0,0,0,8,02:38,14,9,20250306195704,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,107,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-94,69,B,0,0,0,9,01:50,16,11,20250306195844,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,121,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-188,721,H,1,0,0,10,00:49,22,11,20250306200127,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,126,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,81,602,G,0,0,0,10,01:00,24,13,20250306200236,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,165,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,75,702,I,0,0,0,13,07:15,33,19,20250306200952,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,201,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,370,658,I,0,0,0,15,05:08,33,25,20250306201358,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,223,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,156,683,I,0,0,0,17,03:07,35,29,20250306201911,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,225,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,144,351,E,0,0,0,17,03:03,35,29,20250306201915,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,234,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,125,207,E,0,0,0,18,02:38,35,29,20250306202007,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,280,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-671,56,H,0,0,0,20,01:00,40,33,20250306202551,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,314,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,194,715,I,0,0,0,23,07:22,48,36,20250306204603,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,320,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,163,338,E,0,0,0,24,06:41,48,38,20250306204709,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,365,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,0,6,A,0,0,0,27,03:10,55,48,20250306205439,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,456,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-12,740,H,0,0,0,32,08:12,63,55,20250306210820,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,471,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,351,445,G,0,0,0,34,06:55,63,57,20250306211025,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,505,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-69,100,B,0,0,0,35,05:08,72,61,20250306211623,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,245,519,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,0,138,B,0,0,0,37,03:48,74,64,20250306211802,245,"Mar 06, 2025",PANATHINAIKOS AKTOR ATHENS,REAL MADRID
2024,259,39,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,558,470,I,0,0,0,4,06:22,6,6,20250314191941,259,"Mar 14, 2025",OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS
2024,259,168,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-156,715,H,0,0,0,13,07:03,25,11,20250314193841,259,"Mar 14, 2025",OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS
2024,259,205,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-357,658,H,0,0,0,16,04:36,28,15,20250314194350,259,"Mar 14, 2025",OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS
2024,259,389,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,6,18,A,1,0,1,29,01:59,58,48,20250314203002,259,"Mar 14, 2025",OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS
2024,259,468,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,112,125,C,1,0,1,34,06:10,70,59,20250314204439,259,"Mar 14, 2025",OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS
2024,259,533,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,514,545,I,0,0,1,40,00:56,76,72,20250314210035,259,"Mar 14, 2025",OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS
2024,259,536,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,188,188,E,0,0,0,40,00:29,76,72,20250314210107,259,"Mar 14, 2025",OLYMPIACOS PIRAEUS,PANATHINAIKOS AKTOR ATHENS
2024,268,11,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-12,6,A,1,0,1,1,09:39,2,0,20250321191617,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,69,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,6,6,A,0,0,0,5,05:24,14,7,20250321192334,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,84,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,652,288,I,0,0,0,6,04:20,14,9,20250321192635,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,122,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-263,734,H,0,0,0,9,01:14,19,16,20250321193417,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,208,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,31,94,C,1,0,1,13,07:10,30,24,20250321194850,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,251,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,131,43,C,0,0,1,16,04:39,32,28,20250321195609,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,334,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,119,326,E,0,0,0,21,09:40,48,35,20250321202234,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,368,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,326,81,E,0,0,0,24,06:43,50,44,20250321202816,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,387,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-244,702,H,0,0,0,25,05:21,54,50,20250321203112,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,411,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,75,56,C,1,0,0,27,03:59,58,58,20250321203455,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,472,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-6,18,A,0,0,0,30,00:48,66,62,20250321204406,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,474,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-464,614,H,0,0,0,30,00:05,66,64,20250321204450,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,502,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-451,589,H,0,0,0,32,08:58,66,69,20250321205110,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,524,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,125,194,C,0,0,0,33,07:17,69,74,20250321205509,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,268,631,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:35,86,77,20250321211013,268,"Mar 21, 2025",PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN
2024,279,4,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-18,702,H,0,0,0,1,09:41,0,0,20250326190548,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,54,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-533,464,H,0,0,0,5,06:00,11,15,20250326191051,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,68,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-144,169,B,0,0,0,6,04:36,13,17,20250326191243,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,100,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-31,740,H,0,0,1,7,03:02,13,21,20250326191747,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,112,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,470,514,I,0,0,0,8,02:31,13,22,20250326191946,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,136,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,1,0,1,10,00:58,16,23,20250326192255,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,137,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,1,10,00:58,16,24,20250326192308,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,185,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,12,08:29,24,26,20250326193117,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,186,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,12,08:29,24,27,20250326193131,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,238,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,357,608,I,0,0,0,15,05:05,36,32,20250326194202,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,284,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-658,225,H,0,0,0,18,02:21,42,40,20250326195006,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,293,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-50,702,H,0,0,0,20,00:57,44,40,20250326195156,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,301,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,87,56,C,1,0,0,20,00:22,44,42,20250326195231,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,412,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,26,04:50,61,54,20250326202320,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,413,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,26,04:50,61,55,20250326202332,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,511,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,658,156,I,0,0,0,32,08:57,80,67,20250326203732,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,536,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,677,131,I,0,0,0,33,07:37,82,73,20250326203948,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,575,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:30,84,86,20250326204518,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,279,612,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-445,564,H,0,0,0,39,01:32,90,92,20250326204956,279,"Mar 26, 2025",MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS
2024,288,35,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,69,138,C,0,0,0,3,07:24,5,8,20250328191916,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,45,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,1,0,3,07:24,6,8,20250328192014,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,67,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-138,752,H,0,0,0,4,06:20,11,11,20250328192433,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,93,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,263,276,E,0,0,0,5,05:15,11,13,20250328192633,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,164,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,9,01:20,22,31,20250328193654,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,165,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,9,01:20,23,31,20250328193707,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,217,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,94,69,C,1,0,0,13,07:23,27,38,20250328194736,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,224,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,13,07:23,28,38,20250328194815,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,228,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-112,207,D,0,0,0,14,06:48,30,38,20250328194852,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,339,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,577,583,I,0,0,0,21,09:27,48,59,20250328201750,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,355,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-144,106,B,0,0,0,22,08:10,50,63,20250328202016,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,399,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,-81,715,H,0,1,0,25,05:24,58,71,20250328202439,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,416,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,-658,144,H,0,0,0,27,03:55,60,73,20250328202838,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,422,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-87,56,B,1,0,0,27,03:29,62,73,20250328202904,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,440,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,163,125,C,0,0,1,28,02:35,67,76,20250328203037,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,454,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-31,169,B,0,0,0,29,01:10,69,80,20250328203227,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,467,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,56,734,I,0,0,0,30,00:28,69,84,20250328203507,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,479,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,683,-6,I,0,0,0,31,09:45,72,86,20250328203758,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,484,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-50,112,B,0,0,0,31,09:27,72,86,20250328203834,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,502,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,18,138,C,1,0,0,32,08:17,77,86,20250328204348,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,527,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-31,150,B,0,1,0,34,06:05,84,91,20250328204831,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,288,574,PAN,P012774,"NUNN, KENDRICK",3FGA,Missed Three Pointer,0,25,740,I,0,0,0,38,02:48,88,93,20250328205653,288,"Mar 28, 2025",PANATHINAIKOS AKTOR ATHENS,PARIS BASKETBALL
2024,289,27,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-18,144,B,0,0,0,3,07:01,9,6,20250403170510,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,38,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,112,213,E,0,0,0,5,05:52,13,9,20250403170649,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,82,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:54,18,23,20250403171323,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,83,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,8,02:54,18,24,20250403171340,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,97,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,-18,213,B,0,0,0,9,01:13,21,29,20250403171953,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,106,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,545,614,I,0,0,1,10,01:00,21,32,20250403172200,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,139,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,50,188,C,0,1,0,12,08:15,23,38,20250403172744,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,156,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,6,200,C,0,0,0,14,06:58,25,40,20250403172942,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,183,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,106,765,I,0,0,0,16,04:15,30,47,20250403173452,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,190,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,50,207,C,1,0,0,17,03:57,32,49,20250403173604,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,270,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,-6,250,D,0,0,0,23,07:29,46,49,20250403180359,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,302,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,288,765,I,0,0,0,25,05:19,48,52,20250403180855,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,310,PAN,P012774,"NUNN, KENDRICK",3FGM,Three Pointer,3,357,771,I,0,0,0,26,04:31,48,55,20250403181007,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,314,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,26,04:31,48,56,20250403181152,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,330,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,169,213,E,0,0,0,27,03:05,48,60,20250403181412,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,359,PAN,P012774,"NUNN, KENDRICK",2FGA,Missed Two Pointer,0,395,144,E,0,0,0,30,00:27,52,62,20250403181954,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,367,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,420,94,E,0,0,0,30,01:00,53,64,20250403182129,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,370,PAN,P012774,"NUNN, KENDRICK",FTM,Free Throw In,1,-1,-1, ,0,0,0,30,01:00,53,65,20250403182201,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
2024,289,460,PAN,P012774,"NUNN, KENDRICK",2FGM,Two Pointer,2,395,125,E,0,0,0,38,02:39,69,78,20250403184234,289,"Apr 03, 2025",AS MONACO,PANATHINAIKOS AKTOR ATHENS
