Season,Gamecode,NUM_ANOT,TEAM,ID_PLAYER,PLAYER,ID_ACTION,ACTION,POINTS,COORD_X,COORD_Y,ZONE,FASTBREAK,SECOND_CHANCE,POINTS_OFF_TURNOVER,MINUTE,CONSOLE,POINTS_A,POINTS_B,UTC,gameCode,date,home_team,away_team
2023,213,545,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:39,81,68,20240131195949,213,"Jan 31, 2024",AS MONACO,PARTIZAN MOZZART BET BELGRADE
2023,213,551,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-319,250,D,0,0,0,39,01:02,81,68,20240131200046,213,"Jan 31, 2024",AS MONACO,PARTIZAN MOZZART BET BELGRADE
2023,222,26,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-351,169,D,0,0,1,3,07:32,4,0,20240202193510,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,37,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-25,232,D,0,0,0,4,06:52,6,3,20240202193613,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,45,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-407,125,D,0,0,0,5,05:49,8,8,20240202193717,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,59,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-6,357,D,0,0,0,6,04:28,10,13,20240202194035,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,83,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,25,777,I,0,1,0,9,01:59,17,20,20240202194505,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,212,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-18,746,H,0,0,0,15,05:09,27,34,20240202200740,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,221,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,6,740,I,0,0,0,16,04:18,27,34,20240202200914,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,239,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-43,414,D,0,0,1,18,02:27,31,38,20240202201317,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,331,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-18,752,H,0,0,0,25,05:57,45,51,20240202204232,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,336,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-583,451,H,0,0,0,25,05:12,45,54,20240202204341,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,420,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,31,09:06,58,64,20240202210500,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,421,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,31,09:06,59,64,20240202210511,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,423,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-81,759,H,0,0,0,32,08:50,62,64,20240202210546,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,426,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-94,213,D,0,0,0,32,08:07,64,66,20240202210631,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,438,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,6,294,E,0,0,0,33,07:20,64,66,20240202210810,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,440,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-31,765,H,0,1,0,33,07:07,67,66,20240202210825,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,467,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-307,282,D,0,0,0,35,05:41,69,66,20240202211403,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,222,519,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-112,476,F,0,0,0,38,02:47,74,67,20240202212255,222,"Feb 02, 2024",AS MONACO,FENERBAHCE BEKO ISTANBUL
2023,234,49,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-131,62,B,0,0,0,5,05:28,8,9,20240209193655,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,54,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-125,100,B,0,0,0,6,05:00,10,9,20240209193724,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,58,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,56,765,I,0,0,0,6,04:50,10,9,20240209193733,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,65,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,87,75,C,0,0,0,6,04:30,10,11,20240209193940,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,94,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,445,163,G,0,0,1,8,02:44,12,17,20240209194316,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,188,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,570,501,I,0,0,0,15,05:29,23,36,20240209200115,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,203,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-156,169,B,0,0,0,16,05:00,25,38,20240209200353,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,228,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:59,27,41,20240209200848,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,229,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:59,27,42,20240209200900,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,230,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:59,27,43,20240209200912,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,233,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,75,746,I,0,0,0,18,02:31,27,43,20240209200943,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,262,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,56,784,I,0,0,0,20,00:22,35,45,20240209201340,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,299,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,18,439,G,0,0,0,23,07:21,41,45,20240209203452,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,332,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,87,81,C,0,0,0,25,05:05,45,48,20240209203950,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,337,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,25,05:05,45,49,20240209204025,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,341,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-6,784,H,0,0,0,26,04:31,45,49,20240209204101,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,504,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:59,69,69,20240209211654,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,505,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,36,04:59,69,70,20240209211725,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,508,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,81,401,E,0,0,0,36,04:14,69,72,20240209211816,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,516,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-131,75,B,0,0,0,37,03:37,70,74,20240209212009,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,543,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-470,602,H,0,0,0,38,02:02,76,77,20240209212614,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,551,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-163,94,B,0,0,0,39,01:32,78,77,20240209212737,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,234,573,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-420,639,H,0,0,0,40,00:30,78,79,20240209213155,234,"Feb 09, 2024",VIRTUS SEGAFREDO BOLOGNA,AS MONACO
2023,240,34,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-376,639,H,0,0,0,1,09:23,1,0,20240301193214,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,42,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-633,257,H,0,0,0,2,08:27,4,0,20240301193356,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,92,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,150,382,E,0,0,0,6,04:22,14,8,20240301194346,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,124,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-75,169,B,0,0,0,8,02:53,15,9,20240301194741,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,141,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,112,250,E,0,0,1,9,01:56,16,11,20240301195007,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,153,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,43,420,G,0,0,0,10,00:51,18,11,20240301195232,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,267,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,12,388,E,0,0,0,17,03:07,28,29,20240301201329,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,382,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,25,05:53,43,46,20240301204634,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,383,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,25,05:53,43,47,20240301204646,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,392,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-37,702,H,0,0,0,25,05:26,46,50,20240301204739,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,403,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-476,501,H,0,0,0,26,04:41,46,52,20240301205002,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,457,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-100,382,D,0,0,0,30,00:48,51,60,20240301205631,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,462,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-382,595,H,0,0,0,30,00:11,51,60,20240301205709,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,468,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,432,639,I,0,0,0,30,00:02,51,60,20240301205924,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,539,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,34,06:04,57,67,20240301211036,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,553,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,407,539,I,0,0,0,35,05:07,57,67,20240301211201,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,569,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-407,188,F,0,0,0,37,03:32,59,70,20240301211537,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,603,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-94,200,B,0,0,0,39,01:12,65,74,20240301212124,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,611,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-501,539,H,0,0,1,40,00:46,65,77,20240301212349,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,240,614,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,181,313,E,0,0,0,40,00:18,65,77,20240301212419,240,"Mar 01, 2024",FC BARCELONA,AS MONACO
2023,245,20,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-69,175,B,0,0,0,3,07:24,6,7,20240307180401,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,23,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,3,07:24,7,7,20240307180437,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,30,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-232,715,H,0,0,0,4,07:00,7,9,20240307180546,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,35,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-558,489,H,0,0,0,4,06:06,7,11,20240307180723,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,56,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,501,558,I,0,0,0,6,04:33,11,13,20240307181103,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,73,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:54,12,15,20240307181400,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,74,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:54,13,15,20240307181415,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,83,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-81,213,B,0,0,0,7,03:06,13,17,20240307181559,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,90,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-583,445,H,0,0,0,8,02:39,13,17,20240307181627,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,162,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,332,250,E,0,1,0,12,08:23,27,23,20240307182944,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,166,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-50,144,B,0,0,0,13,07:37,29,23,20240307183046,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,174,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-6,163,B,0,0,0,13,07:06,29,23,20240307183307,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,185,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,14,06:04,30,23,20240307183429,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,186,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,14,06:02,31,23,20240307183442,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,235,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-81,514,F,0,0,0,17,03:54,38,31,20240307184352,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,246,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-50,765,H,0,0,0,18,02:34,40,33,20240307184906,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,264,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-401,50,D,0,0,0,20,00:43,46,37,20240307185138,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,294,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-62,539,F,0,0,0,21,09:04,46,43,20240307191033,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,499,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:38,83,70,20240307194651,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,500,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,35,05:38,84,70,20240307194704,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,510,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-37,765,H,0,0,0,36,04:27,89,73,20240307194902,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,526,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-464,608,H,0,0,0,37,03:14,91,75,20240307195128,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,245,564,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,0,539,F,0,0,1,39,01:29,98,76,20240307195845,245,"Mar 07, 2024",AS MONACO,CRVENA ZVEZDA MERIDIANBET BELGRADE
2023,253,74,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-100,276,D,0,0,0,6,05:00,14,9,20240314191044,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,88,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:31,17,10,20240314191349,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,125,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,6,345,E,0,0,0,9,01:42,23,11,20240314192040,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,127,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,50,119,C,0,1,0,9,01:38,23,13,20240314192044,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,134,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-213,658,H,0,0,0,9,01:09,23,13,20240314192113,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,144,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-514,501,H,0,0,0,10,01:00,27,13,20240314192243,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,266,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-332,608,H,0,0,0,18,02:07,36,38,20240314194514,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,294,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,-420,570,H,0,0,0,20,00:34,38,45,20240314194849,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,306,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-407,583,H,0,0,0,20,01:00,39,45,20240314195035,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,334,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,238,658,I,0,0,1,22,08:58,41,51,20240314200718,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,372,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,426,188,G,0,0,0,24,06:03,50,58,20240314201319,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,404,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,100,37,C,0,0,0,26,04:18,53,60,20240314201811,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,410,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,119,31,C,0,0,0,27,03:54,53,62,20240314201835,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,425,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-671,106,H,0,0,0,28,02:49,53,64,20240314202030,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,435,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-407,307,F,0,0,0,28,02:20,54,64,20240314202159,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,504,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,388,664,I,0,0,0,34,06:59,69,72,20240314203455,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,528,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-188,671,H,0,0,0,35,05:39,72,78,20240314203816,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,530,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,439,106,E,0,1,0,35,05:31,72,80,20240314203824,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,547,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-87,520,F,0,0,0,36,04:22,75,84,20240314204210,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,554,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-495,671,H,0,0,0,37,03:38,75,84,20240314204319,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,569,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,62,200,C,0,0,0,38,02:35,75,86,20240314204726,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,603,MCO,P005985,"JAMES, MIKE",3FGM,Three Pointer,3,250,639,I,0,0,1,39,01:04,80,89,20240314205310,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,609,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,39,01:03,80,90,20240314205426,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,253,613,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,106,225,E,0,0,0,40,00:39,80,90,20240314205458,253,"Mar 14, 2024",ALBA BERLIN,AS MONACO
2023,267,33,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,332,414,G,0,0,0,3,07:56,0,6,20240320180425,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,80,MCO,P005985,"JAMES, MIKE",2FGM,Two Pointer,2,-31,175,B,0,0,0,6,04:16,12,12,20240320181045,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,89,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:40,13,12,20240320181259,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,90,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:40,14,12,20240320181311,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,91,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,7,03:40,15,12,20240320181326,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,228,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,18,02:34,40,45,20240320184129,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,242,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-175,727,H,0,0,0,19,01:40,42,50,20240320184329,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,268,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-6,752,H,0,0,0,20,01:00,44,58,20240320184558,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,292,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,0,803,H,0,0,0,23,07:48,46,64,20240320190426,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,302,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-12,526,F,0,0,0,23,07:19,46,64,20240320190526,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,318,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,31,451,G,0,0,0,24,06:11,48,66,20240320190844,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,577,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,363,94,E,0,0,0,26,04:54,50,69,20240320200708,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,359,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,26,04:05,54,71,20240320191348,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,360,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,26,04:05,55,71,20240320191406,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,481,MCO,P005985,"JAMES, MIKE",3FGA,Missed Three Pointer,0,-476,646,H,0,0,0,35,05:20,70,81,20240320193745,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,507,MCO,P005985,"JAMES, MIKE",2FGA,Missed Two Pointer,0,-31,175,B,0,0,0,36,04:10,70,85,20240320194316,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
2023,267,520,MCO,P005985,"JAMES, MIKE",FTM,Free Throw In,1,-1,-1, ,0,0,0,37,03:35,71,87,20240320194514,267,"Mar 20, 2024",AS MONACO,EA7 EMPORIO ARMANI MILAN
